coherent_drawer_contradiction,coherent_static_contradiction,continuity_advantage_static_minus_drawer,cues_used,drawer_attachment_score,drawer_continuity_median,drawer_contradiction_run,drawer_switch_count,drawer_switch_fraction,experiment_set,experimental_identity_preference,original_frame_id,proposal_id,q_m,region_directory,source_layer,static_continuity_median,static_contradiction_run,static_disocclusion_score,static_switch_count,static_switch_fraction,strong_drawer_attachment,strong_static_disocclusion
False,False,0.02925553340541731,"{""drawer"": [], ""static"": []}",0.13636363636363635,0.709597513837028,0,0,0.0,ambiguity,unresolved,207,frame_207_layer_10,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/085_frame_207_layer_10,10,0.7388530472424453,0,0.5062508269872074,0,0.0,False,False
False,False,0.3140150927300275,"{""drawer"": [""drawer_attachment""], ""static"": [""surface_continuity_advantage""]}",1.0,0.5493726078335137,0,0,0.0,ambiguity,unresolved,207,frame_207_layer_28,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/086_frame_207_layer_28,28,0.8633877005635412,0,0.3333333333333333,0,0.0,True,False
False,False,0.22961494196007415,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.2727272727272727,0.35144950226734206,0,0,0.0,ambiguity,unresolved,208,frame_208_layer_0,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/087_frame_208_layer_0,0,0.5810644442274162,0,0.3333333333333333,0,0.0,False,False
False,False,0.6724919425304053,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.0,0.13563313201239746,0,0,0.0,ambiguity,unresolved,208,frame_208_layer_3,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/088_frame_208_layer_3,3,0.8081250745428028,0,0.4935537175977416,2,0.25,False,False
False,False,0.044967015624277185,"{""drawer"": [""drawer_attachment""], ""static"": []}",0.45454545454545453,0.4698318631392684,0,0,0.0,ambiguity,unresolved,208,frame_208_layer_6,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/089_frame_208_layer_6,6,0.5147988787635456,0,0.6211105648678105,0,0.0,True,False
False,False,0.028077597719060265,"{""drawer"": [], ""static"": []}",0.13636363636363635,0.7255491982603541,0,0,0.0,ambiguity,unresolved,208,frame_208_layer_10,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/090_frame_208_layer_10,10,0.7536267959794144,0,0.5011689237090283,0,0.0,False,False
False,False,0.3251433631993438,"{""drawer"": [""drawer_attachment""], ""static"": [""surface_continuity_advantage""]}",1.0,0.5456842483336364,0,0,0.0,ambiguity,unresolved,208,frame_208_layer_28,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/091_frame_208_layer_28,28,0.8708276115329802,0,0.3333333333333333,0,0.0,True,False
False,False,0.2427654270612199,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.3181818181818182,0.3382583278144408,0,0,0.0,ambiguity,unresolved,209,frame_209_layer_0,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/092_frame_209_layer_0,0,0.5810237548756607,0,0.3333333333333333,0,0.0,False,False
False,False,0.6741676049936882,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.0,0.12295980086892777,0,0,0.0,ambiguity,unresolved,209,frame_209_layer_3,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/093_frame_209_layer_3,3,0.797127405862616,0,0.4935537175977416,2,0.25,False,False
False,False,0.009442110372657408,"{""drawer"": [], ""static"": []}",0.4090909090909091,0.5056952775591276,0,0,0.0,ambiguity,unresolved,209,frame_209_layer_6,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/094_frame_209_layer_6,6,0.515137387931785,0,0.6211105648678105,0,0.0,False,False
False,False,0.04973401098572228,"{""drawer"": [], ""static"": []}",0.13636363636363635,0.7023796021798311,0,0,0.0,ambiguity,unresolved,209,frame_209_layer_10,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/095_frame_209_layer_10,10,0.7521136131655534,0,0.5330684120586165,0,0.0,False,False
False,False,0.308648378133761,"{""drawer"": [""drawer_attachment""], ""static"": [""surface_continuity_advantage""]}",1.0,0.5531440966807918,0,0,0.0,ambiguity,unresolved,209,frame_209_layer_28,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/096_frame_209_layer_28,28,0.8617924748145528,0,0.3333333333333333,0,0.0,True,False
False,False,0.2560291336856464,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.2727272727272727,0.3297851896561955,0,0,0.0,ambiguity,unresolved,210,frame_210_layer_0,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/097_frame_210_layer_0,0,0.5858143233418419,0,0.3333333333333333,0,0.0,False,False
False,False,0.738920123159125,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.0,0.10935662014103464,0,0,0.0,ambiguity,unresolved,210,frame_210_layer_3,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/098_frame_210_layer_3,3,0.8482767433001597,0,0.4935537175977416,2,0.25,False,False
False,False,0.06451974694893103,"{""drawer"": [], ""static"": []}",0.36363636363636365,0.45034932614715906,0,0,0.0,ambiguity,unresolved,210,frame_210_layer_6,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/099_frame_210_layer_6,6,0.5148690730960901,0,0.6211105648678105,0,0.0,False,False
False,False,0.06163313238063528,"{""drawer"": [], ""static"": []}",0.13636363636363635,0.6893318622889262,0,0,0.0,ambiguity,unresolved,210,frame_210_layer_10,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/100_frame_210_layer_10,10,0.7509649946695615,0,0.5385412483577129,0,0.0,False,False
False,False,0.3191894657483212,"{""drawer"": [""drawer_attachment""], ""static"": [""surface_continuity_advantage""]}",1.0,0.5493613065479673,0,0,0.0,ambiguity,unresolved,210,frame_210_layer_28,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/101_frame_210_layer_28,28,0.8685507722962885,0,0.3333333333333333,0,0.0,True,False
False,False,0.23527526819937705,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.2727272727272727,0.3406375664298773,0,0,0.0,ambiguity,unresolved,211,frame_211_layer_0,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/102_frame_211_layer_0,0,0.5759128346292544,0,0.3333333333333333,0,0.0,False,False
False,False,0.6558418912862424,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.0,0.13107233530958484,0,0,0.0,ambiguity,unresolved,211,frame_211_layer_3,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/103_frame_211_layer_3,3,0.7869142265958272,0,0.4935537175977416,2,0.25,False,False
False,False,0.04180056168479018,"{""drawer"": [""drawer_attachment""], ""static"": []}",0.5,0.47784063808046506,0,0,0.0,ambiguity,unresolved,211,frame_211_layer_6,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/104_frame_211_layer_6,6,0.5196411997652552,0,0.6174905813755166,0,0.0,True,False
False,False,0.0609808907970687,"{""drawer"": [], ""static"": []}",0.13636363636363635,0.6832614439512276,0,0,0.0,ambiguity,unresolved,211,frame_211_layer_10,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/105_frame_211_layer_10,10,0.7442423347482963,0,0.5474696321639411,0,0.0,False,False
False,False,0.319270507739812,"{""drawer"": [""drawer_attachment""], ""static"": [""surface_continuity_advantage""]}",1.0,0.551526840583604,0,0,0.0,ambiguity,unresolved,211,frame_211_layer_28,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/106_frame_211_layer_28,28,0.870797348323416,0,0.3333333333333333,0,0.0,True,False
False,False,0.22798234344349932,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.36363636363636365,0.343228259584375,0,0,0.0,ambiguity,unresolved,212,frame_212_layer_0,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/107_frame_212_layer_0,0,0.5712106030278743,0,0.3333333333333333,0,0.0,False,False
False,False,0.6876986945696943,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.0,0.11748094057121689,0,0,0.0,ambiguity,unresolved,212,frame_212_layer_3,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/108_frame_212_layer_3,3,0.8051796351409113,0,0.4935537175977416,2,0.25,False,False
False,False,0.02380574262918911,"{""drawer"": [], ""static"": []}",0.4090909090909091,0.5047316789298177,0,0,0.0,ambiguity,unresolved,212,frame_212_layer_6,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/109_frame_212_layer_6,6,0.5285374215590068,0,0.6113525520760996,0,0.0,False,False
False,False,0.08398539849489584,"{""drawer"": [], ""static"": []}",0.13636363636363635,0.6747568907295497,0,0,0.0,ambiguity,unresolved,212,frame_212_layer_10,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/110_frame_212_layer_10,10,0.7587422892244455,0,0.5629588670938807,0,0.0,False,False
False,False,0.3007489113339925,"{""drawer"": [""drawer_attachment""], ""static"": [""surface_continuity_advantage""]}",1.0,0.5531055131659333,0,0,0.0,ambiguity,unresolved,212,frame_212_layer_28,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/111_frame_212_layer_28,28,0.8538544244999258,0,0.3333333333333333,0,0.0,True,False
False,False,0.22519436692523964,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.3181818181818182,0.3318707893866776,0,0,0.0,ambiguity,unresolved,213,frame_213_layer_0,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/112_frame_213_layer_0,0,0.5570651563119172,0,0.3333333333333333,0,0.0,False,False
False,False,0.10881895148723819,"{""drawer"": [], ""static"": []}",0.3181818181818182,0.4136083140468587,0,0,0.0,ambiguity,unresolved,213,frame_213_layer_6,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/113_frame_213_layer_6,6,0.5224272655340969,0,0.6113525520760996,0,0.0,False,False
False,False,0.12309079890090502,"{""drawer"": [], ""static"": [""surface_continuity_advantage""]}",0.13636363636363635,0.6585685493718236,0,0,0.0,ambiguity,unresolved,213,frame_213_layer_10,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/114_frame_213_layer_10,10,0.7816593482727286,0,0.5839824070668311,0,0.0,False,False
False,False,0.2949775905198404,"{""drawer"": [""drawer_attachment""], ""static"": [""surface_continuity_advantage""]}",1.0,0.5539293910743731,0,0,0.0,ambiguity,unresolved,213,frame_213_layer_28,0.3002295680213606,/workspace_whz_worktrees/funrec-assignment-v3_outputs/geometry_interior_v4/surface_identity_visibility_audit_001/ambiguity_regions/115_frame_213_layer_28,28,0.8489069815942135,0,0.3333333333333333,0,0.0,True,False
