libx264-163:amd64	2:0.163.3060+git5db6aa6-2build1	amd64
libx265-199:amd64	3.5-2	amd64
libxau6:amd64	1:1.0.9-1build5	amd64
libxaw7:amd64	2:1.0.14-1	amd64
libxcb-dri2-0:amd64	1.14-3ubuntu3	amd64
libxcb-dri3-0:amd64	1.14-3ubuntu3	amd64
libxcb-glx0:amd64	1.14-3ubuntu3	amd64
libxcb-present0:amd64	1.14-3ubuntu3	amd64
libxcb-randr0:amd64	1.14-3ubuntu3	amd64
libxcb-render0:amd64	1.14-3ubuntu3	amd64
libxcb-shape0:amd64	1.14-3ubuntu3	amd64
libxcb-shm0:amd64	1.14-3ubuntu3	amd64
libxcb-sync1:amd64	1.14-3ubuntu3	amd64
libxcb-xfixes0:amd64	1.14-3ubuntu3	amd64
libxcb1:amd64	1.14-3ubuntu3	amd64
libxcomposite1:amd64	1:0.4.5-1build2	amd64
libxcursor1:amd64	1:1.2.0-2build4	amd64
libxdamage1:amd64	1:1.1.5-2build2	amd64
libxdmcp6:amd64	1:1.1.3-0ubuntu5	amd64
libxext6:amd64	2:1.3.4-1build1	amd64
libxfixes3:amd64	1:6.0.0-1	amd64
libxi6:amd64	2:1.8-1build1	amd64
libxinerama1:amd64	2:1.1.4-3	amd64
libxkbcommon0:amd64	1.4.0-1	amd64
libxml2:amd64	2.9.13+dfsg-1ubuntu0.11	amd64
libxml2-utils	2.9.13+dfsg-1ubuntu0.11	amd64
libxmlb2:amd64	0.3.6-2build1	amd64
libxmu6:amd64	2:1.1.3-3	amd64
libxmuu1:amd64	2:1.1.3-3	amd64
libxpm4:amd64	1:3.5.12-1ubuntu0.22.04.2	amd64
libxrandr2:amd64	2:1.5.2-1build1	amd64
libxrender1:amd64	1:0.9.10-1build4	amd64
libxshmfence1:amd64	1.3-1build4	amd64
libxslt1.1:amd64	1.1.34-4ubuntu0.22.04.5	amd64
libxss1:amd64	1:1.2.3-1build2	amd64
libxt6:amd64	1:1.2.1-1	amd64
libxtables12:amd64	1.8.7-1ubuntu5.2	amd64
libxtst6:amd64	2:1.2.3-1build4	amd64
libxv1:amd64	2:1.0.11-1build2	amd64
libxvidcore4:amd64	2:1.3.7-1	amd64
libxxf86vm1:amd64	1:1.1.4-1build3	amd64
libxxhash0:amd64	0.8.1-1	amd64
libyaml-0-2:amd64	0.2.2-1build2	amd64
libyaml-cpp-dev	0.7.0+dfsg-8build1	amd64
libyaml-cpp0.7:amd64	0.7.0+dfsg-8build1	amd64
libyaml-dev:amd64	0.2.2-1build2	amd64
libz3-4:amd64	4.8.12-1	amd64
libzimg2:amd64	3.0.3+ds1-1	amd64
libzmq5:amd64	4.3.4-2	amd64
libzstd-dev:amd64	1.4.8+dfsg-3build1	amd64
libzstd1:amd64	1.4.8+dfsg-3build1	amd64
libzvbi-common	0.2.35-19	all
libzvbi0:amd64	0.2.35-19	amd64
linux-libc-dev:amd64	5.15.0-88.98	amd64
locales	2.35-0ubuntu3.13	all
login	1:4.8.1-2ubuntu2.1	amd64
logsave	1.46.5-2ubuntu1.1	amd64
lsb-base	11.1.0ubuntu4	all
lsb-release	11.1.0ubuntu4	all
lto-disabled-list	24	all
mailcap	3.70+nmu1ubuntu1	all
make	4.3-4.1build1	amd64
mawk	1.3.4.20200120-3	amd64
media-types	7.0.0	all
mercurial	6.1.1-1ubuntu1	amd64
mercurial-common	6.1.1-1ubuntu1	all
mesa-va-drivers:amd64	23.2.1-1ubuntu3.1~22.04.3	amd64
mesa-vdpau-drivers:amd64	23.2.1-1ubuntu3.1~22.04.3	amd64
mime-support	3.66	all
mount	2.37.2-4ubuntu3	amd64
ncurses-base	6.3-2ubuntu0.1	all
ncurses-bin	6.3-2ubuntu0.1	amd64
ncurses-term	6.3-2ubuntu0.1	all
networkd-dispatcher	2.1-2ubuntu0.22.04.2	all
notification-daemon	3.20.0-4build1	amd64
nsight-compute-2022.3.0	2022.3.0.22-1	amd64
ocl-icd-libopencl1:amd64	2.2.14-3	amd64
openssh-client	1:8.9p1-3ubuntu0.15	amd64
openssh-server	1:8.9p1-3ubuntu0.15	amd64
openssh-sftp-server	1:8.9p1-3ubuntu0.15	amd64
openssl	3.0.2-0ubuntu1.12	amd64
packagekit	1.2.5-2ubuntu3.1	amd64
packagekit-tools	1.2.5-2ubuntu3.1	amd64
passwd	1:4.8.1-2ubuntu2.1	amd64
patch	2.7.6-7build2	amd64
perl	5.34.0-3ubuntu1.2	amd64
perl-base	5.34.0-3ubuntu1.2	amd64
perl-modules-5.34	5.34.0-3ubuntu1.2	all
pinentry-curses	1.1.1-1build2	amd64
pkexec	0.105-33ubuntu0.1	amd64
pkg-config	0.29.2-1ubuntu3	amd64
pocketsphinx-en-us	0.8.0+real5prealpha+1-14ubuntu1	all
policykit-1	0.105-33ubuntu0.1	amd64
polkitd	0.105-33ubuntu0.1	amd64
procps	2:3.3.17-6ubuntu2	amd64
publicsuffix	20211207.1025-1	all
pybind11-dev	2.9.1-2	all
pydocstyle	6.1.1-1	all
pyflakes3	2.4.0-2	all
python-apt-common	2.4.0ubuntu4.1	all
python3	3.10.6-1~22.04.1	amd64
python3-apt	2.4.0ubuntu4.1	amd64
python3-argcomplete	1.8.1-1.5	all
python3-attr	21.2.0-1ubuntu1	all
python3-blinker	1.4+dfsg1-0.4	all
python3-bloom	0.14.3+upstream-1	all
python3-breezy	3.2.1+bzr7585-1build1	amd64
python3-bs4	4.10.0-2	all
python3-catkin-pkg	1.1.0-101	all
python3-catkin-pkg-modules	1.1.0-2	all
python3-certifi	2020.6.20-1	all
python3-cffi-backend:amd64	1.15.0-1build2	amd64
python3-chardet	4.0.0-1	all
python3-colcon-argcomplete	0.3.3+upstream-1	all
python3-colcon-bash	0.5.0-100	all
python3-colcon-cd	0.2.1-100	all
python3-colcon-cmake	0.2.29-100	all
python3-colcon-common-extensions	0.3.0-100	all
python3-colcon-core	0.20.1+upstream-1	all
python3-colcon-defaults	0.2.9+upstream-1	all
python3-colcon-devtools	0.3.0-100	all
python3-colcon-installed-package-information	0.2.1-100	all
python3-colcon-library-path	0.2.1-100	all
python3-colcon-metadata	0.2.5-100	all
python3-colcon-mixin	0.2.3-100	all
python3-colcon-notification	0.3.1+upstream-1	all
python3-colcon-output	0.2.14+upstream-1	all
python3-colcon-override-check	0.0.1-100	all
python3-colcon-package-information	0.4.1+upstream-1	all
python3-colcon-package-selection	0.2.10-100	all
python3-colcon-parallel-executor	0.3.0-100	all
python3-colcon-pkg-config	0.1.0-100	all
python3-colcon-powershell	0.5.0+upstream-1	all
python3-colcon-python-setup-py	0.2.9-100	all
python3-colcon-recursive-crawl	0.2.3-100	all
python3-colcon-ros	0.5.0+upstream-1	all
python3-colcon-test-result	0.3.8-100	all
python3-colcon-zsh	0.5.0-100	all
python3-configobj	5.0.6-5ubuntu0.1	all
python3-cov-core	1.15.0-3build1	all
python3-coverage	6.2+dfsg1-2build1	amd64
python3-cryptography	3.4.8-1ubuntu2.4	amd64
python3-dateutil	2.8.1-6	all
python3-dbus	1.2.18-3build1	amd64
python3-deprecated	1.2.13-2	all
python3-dev	3.10.6-1~22.04.1	amd64
python3-distlib	0.3.4-1	all
python3-distro	1.7.0-1	all
python3-distro-info	1.1ubuntu0.2	all
python3-distutils	3.10.8-1~22.04	all
python3-docutils	0.17.1+dfsg-2	all
python3-dulwich	0.20.31-1.1build1	amd64
python3-empy	3.3.4-2	all
python3-fastbencode	0.0.5-1build1	amd64
python3-fastimport	0.9.14-2.1	all
python3-flake8	4.0.1-2	all
python3-gi	3.42.1-0ubuntu1	amd64
python3-github	1.55-1	all
python3-gitlab	1:2.10.1-2	all
python3-gpg	1.16.0-1.2ubuntu4.2	amd64
python3-html5lib	1.1-3	all
python3-httplib2	0.20.2-2	all
python3-idna	3.3-1ubuntu0.1	all
python3-importlib-metadata	4.6.4-1	all
python3-iniconfig	1.1.1-2	all
python3-jeepney	0.7.1-3	all
python3-jwt	2.3.0-1ubuntu0.3	all
python3-keyring	23.5.0-1	all
python3-lark	1.1.1-1	all
python3-launchpadlib	1.10.16-1	all
python3-lazr.restfulclient	0.14.4-1	all
python3-lazr.uri	1.0.6-2	all
python3-lib2to3	3.10.8-1~22.04	all
python3-lxml:amd64	4.8.0-1build1	amd64
python3-mccabe	0.6.1-3	all
python3-minimal	3.10.6-1~22.04.1	amd64
python3-more-itertools	8.10.0-2	all
python3-nacl	1.5.0-2	amd64
python3-netifaces:amd64	0.11.0-1build2	amd64
python3-nose2	0.9.2-1	all
python3-notify2	0.3-4	all
python3-numpy	1:1.21.5-1ubuntu22.04.1	amd64
python3-oauthlib	3.2.0-1ubuntu0.1	all
python3-olefile	0.46-3	all
python3-packaging	21.3-1	all
python3-patiencediff	0.2.1-1build3	amd64
python3-pil:amd64	9.0.1-1ubuntu0.3	amd64
python3-pkg-resources	59.6.0-1.2ubuntu0.22.04.3	all
python3-pluggy	0.13.0-7.1	all
python3-psutil	5.9.0-1build1	amd64
python3-py	1.10.0-1	all
python3-pycodestyle	2.8.0-2	all
python3-pydocstyle	6.1.1-1	all
python3-pyflakes	2.4.0-2	all
python3-pygments	2.11.2+dfsg-2ubuntu0.1	all
python3-pykdl:amd64	1.5.1-2build1	amd64
python3-pyparsing	2.4.7-1	all
python3-pytest	6.2.5-1ubuntu2	all
python3-pytest-cov	3.0.0-1	all
python3-requests	2.25.1+dfsg-2ubuntu0.3	all
python3-requests-toolbelt	0.9.1-1	all
python3-roman	3.3-1	all
python3-rosdep	0.26.0-1	all
python3-rosdep-modules	0.26.0-1	all
python3-rosdistro	1.0.1-100	all
python3-rosdistro-modules	1.0.1-1	all
python3-rospkg-modules	1.6.1-1	all
python3-secretstorage	3.3.1-1	all
python3-setuptools	59.6.0-1.2ubuntu0.22.04.3	all
python3-sip	4.19.25+dfsg-3build1	amd64
python3-six	1.16.0-3ubuntu1	all
python3-snowballstemmer	2.2.0-1build1	all
python3-software-properties	0.99.22.9	all
python3-soupsieve	2.3.1-1	all
python3-toml	0.10.2-1	all
python3-urllib3	1.26.5-1~exp1ubuntu0.6	all
python3-vcstool	0.3.0-1	all
python3-vcstools	0.1.42-4	all
python3-wadllib	1.3.6-1	all
python3-webencodings	0.5.1-4	all
python3-wrapt	1.13.3-1build1	amd64
python3-yaml	5.4.1-1ubuntu1	amd64
python3-zipp	1.0.0-3ubuntu0.1	all
python3.10	3.10.12-1~22.04.15	amd64
python3.10-dev	3.10.12-1~22.04.15	amd64
python3.10-minimal	3.10.12-1~22.04.15	amd64
readline-common	8.1.2-1	all
ros-build-essential	1.0.1	all
ros-dev-tools	1.0.1	all
ros-humble-action-msgs	1.2.2-1jammy.20260304.211639	amd64
ros-humble-actionlib-msgs	4.9.1-1jammy.20260304.213006	amd64
ros-humble-ament-cmake	1.3.14-1jammy.20260226.035055	amd64
ros-humble-ament-cmake-auto	1.3.14-1jammy.20260304.074922	amd64
ros-humble-ament-cmake-copyright	0.12.15-1jammy.20260304.195729	amd64
ros-humble-ament-cmake-core	1.3.14-1jammy.20260224.185609	amd64
ros-humble-ament-cmake-cppcheck	0.12.15-1jammy.20260304.195901	amd64
ros-humble-ament-cmake-cpplint	0.12.15-1jammy.20260304.195910	amd64
ros-humble-ament-cmake-export-definitions	1.3.14-1jammy.20260226.010509	amd64
ros-humble-ament-cmake-export-dependencies	1.3.14-1jammy.20260226.011144	amd64
ros-humble-ament-cmake-export-include-directories	1.3.14-1jammy.20260226.010305	amd64
ros-humble-ament-cmake-export-interfaces	1.3.14-1jammy.20260226.005715	amd64
ros-humble-ament-cmake-export-libraries	1.3.14-1jammy.20260226.004939	amd64
ros-humble-ament-cmake-export-link-flags	1.3.14-1jammy.20260226.010357	amd64
ros-humble-ament-cmake-export-targets	1.3.14-1jammy.20260226.005705	amd64
ros-humble-ament-cmake-flake8	0.12.15-1jammy.20260304.200009	amd64
ros-humble-ament-cmake-gen-version-h	1.3.14-1jammy.20260226.034234	amd64
ros-humble-ament-cmake-gmock	1.3.14-1jammy.20260226.034220	amd64
ros-humble-ament-cmake-gtest	1.3.14-1jammy.20260226.013944	amd64
ros-humble-ament-cmake-include-directories	1.3.14-1jammy.20260226.010650	amd64
ros-humble-ament-cmake-libraries	1.3.14-1jammy.20260226.010453	amd64
ros-humble-ament-cmake-lint-cmake	0.12.15-1jammy.20260304.195414	amd64
ros-humble-ament-cmake-pep257	0.12.15-1jammy.20260304.200058	amd64
ros-humble-ament-cmake-pytest	1.3.14-1jammy.20260226.014042	amd64
ros-humble-ament-cmake-python	1.3.14-1jammy.20260226.005145	amd64
ros-humble-ament-cmake-ros	0.10.0-3jammy.20260304.201222	amd64
ros-humble-ament-cmake-target-dependencies	1.3.14-1jammy.20260226.013622	amd64
ros-humble-ament-cmake-test	1.3.14-1jammy.20260226.013528	amd64
ros-humble-ament-cmake-uncrustify	0.12.15-1jammy.20260304.195907	amd64
ros-humble-ament-cmake-version	1.3.14-1jammy.20260226.010514	amd64
ros-humble-ament-cmake-xmllint	0.12.15-1jammy.20260304.200103	amd64
ros-humble-ament-copyright	0.12.15-1jammy.20260226.034848	amd64
ros-humble-ament-cppcheck	0.12.15-1jammy.20260226.010724	amd64
ros-humble-ament-cpplint	0.12.15-1jammy.20260304.090253	amd64
ros-humble-ament-flake8	0.12.15-1jammy.20260226.013519	amd64
ros-humble-ament-index-cpp	1.4.1-1jammy.20260304.201844	amd64
ros-humble-ament-index-python	1.4.1-1jammy.20260304.090250	amd64
ros-humble-ament-lint	0.12.15-1jammy.20260226.005140	amd64
ros-humble-ament-lint-auto	0.12.15-1jammy.20260226.014133	amd64
ros-humble-ament-lint-cmake	0.12.15-1jammy.20260304.090258	amd64
ros-humble-ament-lint-common	0.12.15-1jammy.20260304.201149	amd64
ros-humble-ament-package	0.14.2-1jammy.20260213.215617	amd64
ros-humble-ament-pep257	0.12.15-1jammy.20260226.014506	amd64
ros-humble-ament-uncrustify	0.12.15-1jammy.20260304.195710	amd64
ros-humble-ament-xmllint	0.12.15-1jammy.20260304.090301	amd64
ros-humble-builtin-interfaces	1.2.2-1jammy.20260304.211338	amd64
ros-humble-class-loader	2.2.0-3jammy.20260304.204543	amd64
ros-humble-common-interfaces	4.9.1-1jammy.20260304.220553	amd64
ros-humble-composition-interfaces	1.2.2-1jammy.20260304.212446	amd64
ros-humble-console-bridge-vendor	1.4.1-1jammy.20260304.202710	amd64
ros-humble-diagnostic-msgs	4.9.1-1jammy.20260304.214714	amd64
ros-humble-domain-coordinator	0.10.0-3jammy.20260304.090332	amd64
ros-humble-eigen3-cmake-module	0.1.1-4jammy.20260304.195907	amd64
ros-humble-fastcdr	1.0.29-1jammy.20260226.010952	amd64
ros-humble-fastrtps	2.6.11-1jammy.20260304.200925	amd64
ros-humble-fastrtps-cmake-module	2.2.4-1jammy.20260304.202011	amd64
ros-humble-foonathan-memory-vendor	1.2.0-3jammy.20260304.200554	amd64
ros-humble-geometry-msgs	4.9.1-1jammy.20260304.213757	amd64
ros-humble-geometry2	0.25.20-2jammy.20260326.002125	amd64
ros-humble-gmock-vendor	1.10.9006-1jammy.20260226.011659	amd64
ros-humble-gtest-vendor	1.10.9006-1jammy.20260226.011046	amd64
ros-humble-kdl-parser	2.6.4-1jammy.20260304.205337	amd64
ros-humble-keyboard-handler	0.0.5-1jammy.20260304.202120	amd64
ros-humble-launch	1.0.14-1jammy.20260304.195519	amd64
ros-humble-launch-ros	0.19.13-1jammy.20260310.165408	amd64
ros-humble-launch-testing	1.0.14-1jammy.20260304.200104	amd64
ros-humble-launch-testing-ament-cmake	1.0.14-1jammy.20260304.202633	amd64
ros-humble-launch-testing-ros	0.19.13-1jammy.20260310.171345	amd64
ros-humble-launch-xml	1.0.14-1jammy.20260304.195726	amd64
ros-humble-launch-yaml	1.0.14-1jammy.20260304.195728	amd64
ros-humble-libstatistics-collector	1.3.4-1jammy.20260304.214542	amd64
ros-humble-libyaml-vendor	1.2.2-2jammy.20260304.204644	amd64
ros-humble-lifecycle-msgs	1.2.2-1jammy.20260304.211354	amd64
ros-humble-message-filters	4.3.15-1jammy.20260325.222606	amd64
ros-humble-nav-msgs	4.9.1-1jammy.20260304.214816	amd64
ros-humble-orocos-kdl-vendor	0.2.5-1jammy.20260304.201339	amd64
ros-humble-osrf-pycommon	2.1.6-1jammy.20260226.011505	amd64
ros-humble-pluginlib	5.1.3-1jammy.20260304.204826	amd64
ros-humble-pybind11-vendor	2.4.2-1jammy.20260304.195023	amd64
ros-humble-python-cmake-module	0.10.0-2jammy.20260304.202554	amd64
ros-humble-python-orocos-kdl-vendor	0.2.5-1jammy.20260304.202632	amd64
ros-humble-rcl	5.3.12-1jammy.20260304.213336	amd64
ros-humble-rcl-action	5.3.12-1jammy.20260304.214545	amd64
ros-humble-rcl-interfaces	1.2.2-1jammy.20260304.212123	amd64
ros-humble-rcl-lifecycle	5.3.12-1jammy.20260304.214549	amd64
ros-humble-rcl-logging-interface	2.3.2-1jammy.20260304.204603	amd64
ros-humble-rcl-logging-spdlog	2.3.2-1jammy.20260304.204758	amd64
ros-humble-rcl-yaml-param-parser	5.3.12-1jammy.20260304.205000	amd64
ros-humble-rclcpp	16.0.19-1jammy.20260325.211007	amd64
ros-humble-rclcpp-action	16.0.19-1jammy.20260325.214934	amd64
ros-humble-rclcpp-components	16.0.19-1jammy.20260325.221939	amd64
ros-humble-rclcpp-lifecycle	16.0.19-1jammy.20260325.222022	amd64
ros-humble-rclpy	3.3.21-1jammy.20260310.163951	amd64
ros-humble-rcpputils	2.4.6-1jammy.20260304.204148	amd64
ros-humble-rcutils	5.1.8-1jammy.20260304.203555	amd64
ros-humble-rmw	6.1.2-1jammy.20260304.204455	amd64
ros-humble-rmw-dds-common	1.6.0-2jammy.20260304.211309	amd64
ros-humble-rmw-fastrtps-cpp	6.2.10-1jammy.20260304.212617	amd64
ros-humble-rmw-fastrtps-shared-cpp	6.2.10-1jammy.20260304.211712	amd64
ros-humble-rmw-implementation	2.8.5-1jammy.20260304.213028	amd64
ros-humble-rmw-implementation-cmake	6.1.2-1jammy.20260304.202612	amd64
ros-humble-robot-state-publisher	3.0.3-2jammy.20260325.225743	amd64
ros-humble-ros-base	0.10.0-1jammy.20260326.013101	amd64
ros-humble-ros-core	0.10.0-1jammy.20260326.002036	amd64
ros-humble-ros-environment	3.2.2-1jammy.20260226.005101	amd64
ros-humble-ros-workspace	1.0.2-2jammy.20260224.185744	amd64
ros-humble-ros2action	0.18.18-1jammy.20260310.171635	amd64
ros-humble-ros2bag	0.15.16-1jammy.20260326.012325	amd64
ros-humble-ros2cli	0.18.18-1jammy.20260310.165616	amd64
ros-humble-ros2cli-common-extensions	0.1.2-1jammy.20260326.001902	amd64
ros-humble-ros2component	0.18.18-1jammy.20260325.231957	amd64
ros-humble-ros2doctor	0.18.18-1jammy.20260310.171653	amd64
ros-humble-ros2interface	0.18.18-1jammy.20260310.171904	amd64
ros-humble-ros2launch	0.19.13-1jammy.20260310.172117	amd64
ros-humble-ros2lifecycle	0.18.18-1jammy.20260326.001536	amd64
ros-humble-ros2multicast	0.18.18-1jammy.20260310.172044	amd64
ros-humble-ros2node	0.18.18-1jammy.20260310.171656	amd64
ros-humble-ros2param	0.18.18-1jammy.20260310.172107	amd64
ros-humble-ros2pkg	0.18.18-1jammy.20260310.171912	amd64
ros-humble-ros2plugin	5.1.3-1jammy.20260310.172111	amd64
ros-humble-ros2run	0.18.18-1jammy.20260310.172139	amd64
ros-humble-ros2service	0.18.18-1jammy.20260310.171717	amd64
ros-humble-ros2topic	0.18.18-1jammy.20260310.171754	amd64
ros-humble-rosbag2	0.15.16-1jammy.20260326.012945	amd64
ros-humble-rosbag2-compression	0.15.16-1jammy.20260326.005038	amd64
ros-humble-rosbag2-compression-zstd	0.15.16-1jammy.20260326.005625	amd64
ros-humble-rosbag2-cpp	0.15.16-1jammy.20260326.002258	amd64
ros-humble-rosbag2-interfaces	0.15.16-1jammy.20260304.212227	amd64
ros-humble-rosbag2-py	0.15.16-1jammy.20260326.011757	amd64
ros-humble-rosbag2-storage	0.15.16-1jammy.20260326.001540	amd64
ros-humble-rosbag2-storage-default-plugins	0.15.16-1jammy.20260326.001949	amd64
ros-humble-rosbag2-transport	0.15.16-1jammy.20260326.005901	amd64
ros-humble-rosgraph-msgs	1.2.2-1jammy.20260304.212234	amd64
ros-humble-rosidl-adapter	3.1.8-1jammy.20260304.201231	amd64
ros-humble-rosidl-cli	3.1.8-1jammy.20260304.195449	amd64
ros-humble-rosidl-cmake	3.1.8-1jammy.20260304.202821	amd64
ros-humble-rosidl-default-generators	1.2.1-1jammy.20260304.210325	amd64
ros-humble-rosidl-default-runtime	1.2.1-1jammy.20260304.210145	amd64
ros-humble-rosidl-generator-c	3.1.8-1jammy.20260304.204455	amd64
ros-humble-rosidl-generator-cpp	3.1.8-1jammy.20260304.204902	amd64
ros-humble-rosidl-generator-py	0.14.6-1jammy.20260304.205753	amd64
ros-humble-rosidl-generator-rs	0.4.11-1jammy.20260304.204858	amd64
ros-humble-rosidl-parser	3.1.8-1jammy.20260304.202637	amd64
ros-humble-rosidl-runtime-c	3.1.8-1jammy.20260304.204205	amd64
ros-humble-rosidl-runtime-cpp	3.1.8-1jammy.20260304.204656	amd64
ros-humble-rosidl-runtime-py	0.9.3-1jammy.20260305.004241	amd64
ros-humble-rosidl-typesupport-c	2.0.2-1jammy.20260304.204636	amd64
ros-humble-rosidl-typesupport-cpp	2.0.2-1jammy.20260304.205041	amd64
ros-humble-rosidl-typesupport-fastrtps-c	2.2.4-1jammy.20260304.205703	amd64
ros-humble-rosidl-typesupport-fastrtps-cpp	2.2.4-1jammy.20260304.205234	amd64
ros-humble-rosidl-typesupport-interface	3.1.8-1jammy.20260304.202725	amd64
ros-humble-rosidl-typesupport-introspection-c	3.1.8-1jammy.20260304.204454	amd64
ros-humble-rosidl-typesupport-introspection-cpp	3.1.8-1jammy.20260304.204904	amd64
ros-humble-rpyutils	0.2.2-1jammy.20260304.195455	amd64
ros-humble-sensor-msgs	4.9.1-1jammy.20260304.214918	amd64
ros-humble-sensor-msgs-py	4.9.1-1jammy.20260305.005829	amd64
ros-humble-shape-msgs	4.9.1-1jammy.20260304.215030	amd64
ros-humble-shared-queues-vendor	0.15.16-1jammy.20260304.075306	amd64
ros-humble-spdlog-vendor	1.3.1-1jammy.20260304.202915	amd64
ros-humble-sqlite3-vendor	0.15.16-1jammy.20260304.195038	amd64
ros-humble-sros2	0.10.9-1jammy.20260310.172439	amd64
ros-humble-sros2-cmake	0.10.9-1jammy.20260310.173144	amd64
ros-humble-statistics-msgs	1.2.2-1jammy.20260304.212246	amd64
ros-humble-std-msgs	4.9.1-1jammy.20260304.212507	amd64
ros-humble-std-srvs	4.9.1-1jammy.20260304.210947	amd64
ros-humble-stereo-msgs	4.9.1-1jammy.20260304.220147	amd64
ros-humble-tf2	0.25.20-2jammy.20260325.210914	amd64
ros-humble-tf2-bullet	0.25.20-2jammy.20260325.233658	amd64
ros-humble-tf2-eigen	0.25.20-2jammy.20260325.224533	amd64
ros-humble-tf2-eigen-kdl	0.25.20-2jammy.20260325.211356	amd64
ros-humble-tf2-geometry-msgs	0.25.20-2jammy.20260325.233700	amd64
ros-humble-tf2-kdl	0.25.20-2jammy.20260325.233705	amd64
ros-humble-tf2-msgs	0.25.20-2jammy.20260325.211010	amd64
ros-humble-tf2-py	0.25.20-2jammy.20260325.211413	amd64
ros-humble-tf2-ros	0.25.20-2jammy.20260325.223305	amd64
ros-humble-tf2-ros-py	0.25.20-2jammy.20260325.211707	amd64
ros-humble-tf2-sensor-msgs	0.25.20-2jammy.20260325.224529	amd64
ros-humble-tf2-tools	0.25.20-2jammy.20260325.211909	amd64
ros-humble-tinyxml-vendor	0.8.3-2jammy.20260304.195406	amd64
ros-humble-tinyxml2-vendor	0.7.7-1jammy.20260304.195411	amd64
ros-humble-tracetools	4.1.2-1jammy.20260304.201640	amd64
ros-humble-trajectory-msgs	4.9.1-1jammy.20260304.215209	amd64
ros-humble-uncrustify-vendor	2.0.2-2jammy.20260304.195304	amd64
ros-humble-unique-identifier-msgs	2.2.1-3jammy.20260304.210949	amd64
ros-humble-urdf	2.6.1-1jammy.20260304.205131	amd64
ros-humble-urdf-parser-plugin	2.6.1-1jammy.20260304.201738	amd64
ros-humble-urdfdom	3.0.2-2jammy.20260304.202852	amd64
ros-humble-urdfdom-headers	1.0.6-2jammy.20260226.012553	amd64
ros-humble-visualization-msgs	4.9.1-1jammy.20260304.220204	amd64
ros-humble-yaml-cpp-vendor	8.0.2-1jammy.20260304.195332	amd64
ros-humble-zstd-vendor	0.15.16-1jammy.20260304.195400	amd64
ros2-apt-source	1.2.0~jammy	all
rpcsvc-proto	1.4.2-0ubuntu6	amd64
sed	4.8-1ubuntu2	amd64
sensible-utils	0.0.17	all
session-migration	0.3.6	amd64
sgml-base	1.30	all
shared-mime-info	2.1-2	amd64
software-properties-common	0.99.22.9	all
ssh-import-id	5.11-0ubuntu1	all
subversion	1.14.1-3ubuntu0.22.04.1	amd64
sudo	1.9.9-1ubuntu2.6	amd64
systemd	249.11-0ubuntu3.20	amd64
systemd-sysv	249.11-0ubuntu3.20	amd64
systemd-timesyncd	249.11-0ubuntu3.20	amd64
sysvinit-utils	3.01-1ubuntu1	amd64
tar	1.34+dfsg-1ubuntu0.1.22.04.1	amd64
tzdata	2026a-0ubuntu0.22.04.1	all
ubuntu-keyring	2021.03.26	all
ubuntu-mono	20.10-0ubuntu2	all
ucf	3.0043	all
unattended-upgrades	2.8ubuntu1	all
uncrustify	0.72.0+dfsg1-2	amd64
usrmerge	25ubuntu2	all
util-linux	2.37.2-4ubuntu3	amd64
va-driver-all:amd64	2.14.0-1	amd64
vdpau-driver-all:amd64	1.4-3build2	amd64
wget	1.21.2-2ubuntu1.1	amd64
x11-common	1:7.7+23ubuntu2	all
xauth	1:1.1-1build2	amd64
xdg-user-dirs	0.17-2ubuntu4	amd64
xkb-data	2.33-1	all
xml-core	0.18+nmu1	all
xz-utils	5.2.5-2ubuntu1	amd64
zlib1g:amd64	1:1.2.11.dfsg-2ubuntu9.2	amd64
zlib1g-dev:amd64	1:1.2.11.dfsg-2ubuntu9.2	amd64
