track_id,label,reason,unique_frame_count,q_span_m,q_span_fraction,static_median_residual_m,static_p90_residual_m,static_max_residual_m,E_static_m,drawer_median_residual_m,drawer_p90_residual_m,drawer_max_residual_m,E_drawer_m,observation_confidence
307,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.04039555860880481,0.04039555860880516,0.04039555860880525,0.04039555860880516,0.04485278658358488,0.04485278658358488,0.04485278658358488,0.04485278658358488,0.5638377400965502
308,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.03401727726675492,0.034017277266755,0.03401727726675501,0.034017277266755,0.03822845389220082,0.03822845389220082,0.03822845389220082,0.03822845389220082,0.5846283112600166
309,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.01912125462595759,0.01912125462595759,0.01912125462595759,0.01912125462595759,0.02210623147873029,0.022106231478730535,0.022106231478730597,0.022106231478730535,0.660557291213175
310,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.02856934247612683,0.02856934247612697,0.028569342476127003,0.02856934247612697,0.03285332286393616,0.03285332286393629,0.03285332286393632,0.03285332286393629,0.6063888123643204
311,unknown,unknown_insufficient_support,2,0.02772394409191481,0.09234248403522441,0.053388801690067086,0.05338880169006709,0.05338880169006709,0.05338880169006709,0.06556524861019926,0.06556524861019926,0.06556524861019926,0.06556524861019926,0.5531837257724407
312,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
313,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
314,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.03789743722184534,0.03789743722184535,0.03789743722184535,0.03789743722184535,0.04273059686297717,0.042730596862977296,0.042730596862977324,0.042730596862977296,0.5764819330622357
315,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
316,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.024589298348930387,0.024589298348930522,0.024589298348930557,0.024589298348930522,0.02966365114641531,0.029663651146415438,0.02966365114641547,0.029663651146415438,0.6484408595118969
317,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.02950878315588024,0.029508783155880486,0.02950878315588055,0.029508783155880486,0.034207426260694423,0.03420742626069443,0.03420742626069443,0.03420742626069443,0.6084716849332328
318,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
319,unknown,unknown_insufficient_support,2,0.02772394409191481,0.09234248403522441,0.046006517604389646,0.046006517604389646,0.046006517604389646,0.046006517604389646,0.05903320305474663,0.05903320305474665,0.05903320305474665,0.05903320305474665,0.5718893421661506
320,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
322,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
323,unknown,unknown_insufficient_support,2,0.061440718554421014,0.20464579474747024,0.07416386545090292,0.07416386545090305,0.07416386545090307,0.07416386545090305,0.04396365684055846,0.04396365684055849,0.043963656840558495,0.04396365684055849,0.5631837326863495
324,unknown,unknown_insufficient_support,2,0.061440718554421014,0.20464579474747024,0.0695452305572073,0.06954523055720739,0.06954523055720742,0.06954523055720739,0.04256214710754094,0.042562147107540964,0.042562147107540964,0.042562147107540964,0.5745528535896651
325,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
326,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.03956383034955882,0.039563830349558966,0.039563830349559,0.039563830349558966,0.04424032866644739,0.044240328666447504,0.04424032866644753,0.044240328666447504,0.5705395942155855
327,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
329,unknown,unknown_insufficient_support,2,0.02772394409191481,0.09234248403522441,0.03909323806718859,0.039093238067188715,0.03909323806718875,0.039093238067188715,0.05178295436988396,0.051782954369884136,0.05178295436988418,0.051782954369884136,0.5495387647389328
330,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
331,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
332,unknown,unknown_insufficient_support,2,0.061440718554421014,0.20464579474747024,0.07374011619968437,0.07374011619968439,0.07374011619968439,0.07374011619968439,0.04503130543676295,0.04503130543676306,0.045031305436763085,0.04503130543676306,0.5720743367656351
333,unknown,unknown_insufficient_support,2,0.061440718554421014,0.20464579474747024,0.07422764707906518,0.07422764707906519,0.07422764707906519,0.07422764707906519,0.04906403410694636,0.049064034106946375,0.04906403410694638,0.049064034106946375,0.5726614744485458
334,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
335,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
336,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
337,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
338,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.03410568813406309,0.03410568813406309,0.03410568813406309,0.03410568813406309,0.03893587245509343,0.038935872455093445,0.038935872455093445,0.038935872455093445,0.5904775212488182
339,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
341,unknown,unknown_insufficient_support,3,0.061440718554421014,0.20464579474747024,0.0348089650051868,0.10480653601582168,0.1223059287684804,0.10480653601582168,0.02566297713848449,0.06770913881686753,0.0782206792364633,0.06770913881686753,0.5661332881469688
342,unknown,unknown_insufficient_support,2,0.061440718554421014,0.20464579474747024,0.0739071209836434,0.07390712098364345,0.07390712098364347,0.07390712098364345,0.044643974066911986,0.044643974066912055,0.044643974066912076,0.044643974066912055,0.5770983680729785
343,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
344,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.024073616536691114,0.024073616536691277,0.02407361653669132,0.024073616536691277,0.027376862023470776,0.027376862023470876,0.0273768620234709,0.027376862023470876,0.647640339460706
346,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.03234046703187843,0.03234046703187843,0.03234046703187843,0.03234046703187843,0.03664140493318829,0.036641404933188536,0.0366414049331886,0.036641404933188536,0.6001035515491787
347,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
349,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
350,unknown,unknown_insufficient_support,3,0.061440718554421014,0.20464579474747024,0.04127781463182316,0.10488458558284225,0.12078627832059702,0.10488458558284225,0.03810107364815857,0.07696824089436942,0.08668503270592214,0.07696824089436942,0.5311268243090047
351,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.03537666136050008,0.035376661360500154,0.03537666136050017,0.035376661360500154,0.038518464138496425,0.03851846413849658,0.03851846413849661,0.03851846413849658,0.5857934805591819
353,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
354,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
355,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.02194516900903428,0.02194516900903443,0.021945169009034465,0.02194516900903443,0.019583711726146355,0.01958371172614642,0.019583711726146435,0.01958371172614642,0.6958270126738926
356,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357,unknown,unknown_insufficient_support,2,0.061440718554421014,0.20464579474747024,0.07507430113115304,0.07507430113115307,0.07507430113115307,0.07507430113115307,0.0545960972457459,0.054596097245745906,0.054596097245745906,0.054596097245745906,0.5551835838427756
358,unknown,unknown_absolute_residual,4,0.07825041468275407,0.260635270531338,0.07812448204764683,0.09989125038654041,0.10539611970038706,0.09989125038654041,0.057111484063751425,0.06576670848550727,0.06894010465409363,0.06576670848550727,0.43935212966315673
359,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.022531612820600705,0.022531612820600736,0.022531612820600743,0.022531612820600736,0.025025202938074066,0.025025202938074233,0.025025202938074274,0.025025202938074233,0.6760613917244798
360,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
361,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
362,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
363,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
364,unknown,unknown_insufficient_support,2,0.013986480386391165,0.04658595247153026,0.02242544474711768,0.022425444747117825,0.02242544474711786,0.022425444747117825,0.024603075331876976,0.024603075331876976,0.024603075331876976,0.024603075331876976,0.6734615926837126
365,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
366,unknown,unknown_absolute_residual,5,0.06864934435443482,0.22865617402996957,0.02932236729382045,0.07444144025328135,0.08211980820518247,0.07444144025328135,0.03190306910083142,0.06504184081209746,0.06922315177074884,0.06504184081209746,0.4737741846307051
367,unknown,unknown_insufficient_support,3,0.03372897717626655,0.11234395532243785,0.012732611596974247,0.05678561813682109,0.0677988697717828,0.05678561813682109,0.025605889511461737,0.07091289058624065,0.08223964085493538,0.07091289058624065,0.6523287937774527
368,unknown,unknown_insufficient_support,3,0.03372897717626655,0.11234395532243785,0.04206435389794364,0.05013235889469702,0.05214936014388537,0.05013235889469702,0.05643039644667388,0.06419131717475202,0.06613154735677154,0.06419131717475202,0.5002516360197189
369,unknown,unknown_insufficient_support,2,0.0169192810479335,0.056354479538570076,0.024533460010495875,0.024533460010495892,0.024533460010495896,0.024533460010495892,0.031775874796950175,0.03177587479695036,0.03177587479695041,0.03177587479695036,0.6877671753699777
370,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371,unknown,unknown_absolute_residual,5,0.06864934435443482,0.22865617402996957,0.02848614675656663,0.05060475701276082,0.05440767855309804,0.05060475701276082,0.029422559627984138,0.0636007666805377,0.08575420335897647,0.0636007666805377,0.39469492812262735
372,static,static_track,5,0.06864934435443482,0.22865617402996957,0.03040874775316222,0.048613603614921744,0.05212280842150484,0.048613603614921744,0.029053391734714506,0.062488805673479864,0.07993643456416687,0.062488805673479864,0.4034600513693679
373,static,static_track,4,0.05067964902760891,0.16880299086332223,0.021669436713791006,0.048571885608623855,0.057656014700007356,0.048571885608623855,0.02781953212231096,0.052198267979543196,0.058267592649106734,0.052198267979543196,0.5529212473845618
374,unknown,unknown_insufficient_support,3,0.03372897717626655,0.11234395532243785,0.03703087988541499,0.0403963891413403,0.04123776645532162,0.0403963891413403,0.051754330230626235,0.05476361363030488,0.055515934480224544,0.05476361363030488,0.557107569547328
375,unknown,unknown_insufficient_support,3,0.03372897717626655,0.11234395532243785,0.04361596853989937,0.05583514651102715,0.05888994100380909,0.05583514651102715,0.0563278169927709,0.06953495381163131,0.07283673801634642,0.06953495381163131,0.5198815057621792
376,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
377,unknown,unknown_insufficient_support,2,0.0169192810479335,0.056354479538570076,0.02328926793643969,0.02328926793643969,0.02328926793643969,0.02328926793643969,0.030710511645476897,0.030710511645477077,0.030710511645477123,0.030710511645477077,0.7037392707479248
378,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
379,unknown,unknown_insufficient_support,3,0.03372897717626655,0.11234395532243785,0.029751672123838942,0.04304078905442861,0.04636306828707603,0.04304078905442861,0.04581493629519108,0.0583548241059021,0.061489796058579856,0.0583548241059021,0.5033707467697499
380,static,static_track,4,0.05067964902760891,0.16880299086332223,0.027216601608522347,0.0460250627337001,0.04983781729339585,0.0460250627337001,0.033788325338607574,0.06379436692105497,0.07327949270016827,0.06379436692105497,0.44898381927452385
381,static,static_track,4,0.05067964902760891,0.16880299086332223,0.022480508083364478,0.04234547354619708,0.046077126333448494,0.04234547354619708,0.03230859805871417,0.059835019050772986,0.06629744286218549,0.059835019050772986,0.4539492881399614
382,static,static_track,4,0.05067964902760891,0.16880299086332223,0.019722524631298817,0.036346679500890336,0.040878780032005804,0.036346679500890336,0.02345214687489961,0.0539060281731686,0.06489992886506848,0.0539060281731686,0.4926697680721171
383,unknown,unknown_insufficient_support,3,0.03372897717626655,0.11234395532243785,0.031526585328476034,0.04160837525885741,0.04412882274145276,0.04160837525885741,0.04553990947559737,0.056257825686389505,0.05893730473908754,0.056257825686389505,0.5620225204443753
384,unknown,unknown_insufficient_support,2,0.0169192810479335,0.056354479538570076,0.01482016292274025,0.01482016292274025,0.01482016292274025,0.01482016292274025,0.02236029344679922,0.022360293446799392,0.022360293446799434,0.022360293446799392,0.7718194245435209
385,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
386,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
387,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,unknown,unknown_insufficient_support,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
