accepted,association_accepted,association_cost,association_model,drawer_3d_error_m,drawer_association_cost,drawer_axis_error_m,drawer_depth_residual_m,drawer_occluded,drawer_perpendicular_error_m,drawer_predicted_depth_m,drawer_predicted_uv,drawer_projective_error_px,drawer_signed_depth_residual_m,forward_backward_error_px,loftr_confidence,rejection_reason,reverse_keypoint_distance_px,seed_frame_id,seed_keypoint_distance_px,static_3d_error_m,static_association_cost,static_axis_error_m,static_depth_residual_m,static_occluded,static_perpendicular_error_m,static_predicted_depth_m,static_predicted_uv,static_projective_error_px,static_signed_depth_residual_m,target_depth_m,target_frame_id,track_id
False,True,0.2440716235155552,ambiguous,0.009620290562307423,0.2440716235155552,-0.007173467780526442,0.009174895012924011,False,0.00641025354451525,2.5738252880925447,"[166.73473622553666, 60.85758067139531]",0.2502667329019571,0.009174895012924011,5.384871482849121,0.4661913216114044,forward_backward_inconsistent,3.327015686612856,177,0.0,0.009620290562307423,0.2440716235155552,-0.007173467780526442,0.009174895012924011,False,0.00641025354451525,2.5738252880925447,"[166.73473622553666, 60.85758067139531]",0.2502667329019571,0.009174895012924011,2.5830001831054688,178,28
False,True,0.6204549970144316,ambiguous,0.028405934538079883,0.6204549970144316,0.005304294334353225,0.020735947935724308,False,0.027906299980402775,2.7107360051561833,"[190.82361790017734, 60.832049702883566]",1.0227632841574785,-0.020735947935724308,3.5801408290863037,0.2076340615749359,low_loftr_confidence,3.800880934926569,177,0.0,0.028405934538079883,0.6204549970144316,0.005304294334353225,0.020735947935724308,False,0.027906299980402775,2.7107360051561833,"[190.82361790017734, 60.832049702883566]",1.0227632841574785,-0.020735947935724308,2.690000057220459,178,29
False,True,0.9662499415181892,ambiguous,0.04800965096696959,0.9662499415181892,-0.03671513239338516,0.028501999879624318,False,0.030934214703244756,2.7854981298200827,"[206.86747285904966, 60.813698051893084]",1.9578567520258723,0.028501999879624318,5.375871658325195,0.6239489316940308,forward_backward_inconsistent,3.317770113245592,177,0.0,0.04800965096696959,0.9662499415181892,-0.03671513239338516,0.028501999879624318,False,0.030934214703244756,2.7854981298200827,"[206.86747285904966, 60.813698051893084]",1.9578567520258723,0.028501999879624318,2.814000129699707,178,30
False,True,1.1803522085922917,ambiguous,0.046689108171139256,1.1803522085922917,-0.0008047834243463086,0.0343022377721498,False,0.046682171601760775,3.7156980006464293,"[86.30756708018272, 69.11132406210102]",2.4332000017388866,0.0343022377721498,1.5659854412078857,0.9999949932098389,forward_backward_inconsistent,1.253060363729759,177,0.0,0.046689108171139256,1.1803522085922917,-0.0008047834243463086,0.0343022377721498,False,0.046682171601760775,3.7156980006464293,"[86.30756708018272, 69.11132406210102]",2.4332000017388866,0.0343022377721498,3.750000238418579,178,31
False,True,0.5961593136021157,ambiguous,0.02351601983785042,0.5961593136021157,-0.004976388117232058,0.01901269926085636,False,0.022983445136028808,3.6039874456976397,"[94.4289562252875, 77.17453500392786]",1.0794966283375864,0.01901269926085636,2.0457324981689453,0.9999525547027588,forward_backward_inconsistent,2.2860534100958927,177,0.0,0.02351601983785042,0.5961593136021157,-0.004976388117232058,0.01901269926085636,False,0.022983445136028808,3.6039874456976397,"[94.4289562252875, 77.17453500392786]",1.0794966283375864,0.01901269926085636,3.623000144958496,178,32
False,True,0.4377269489782094,ambiguous,0.01576379425726083,0.4377269489782094,-0.001115795885981763,0.013292349956647964,False,0.015724255433122284,3.174707852222307,"[110.53146043347266, 77.12856012648767]",0.8547408936629288,0.013292349956647964,2.411775588989258,0.9958832263946533,forward_backward_inconsistent,2.379432751819084,177,0.0,0.01576379425726083,0.4377269489782094,-0.001115795885981763,0.013292349956647964,False,0.015724255433122284,3.174707852222307,"[110.53146043347266, 77.12856012648767]",0.8547408936629288,0.013292349956647964,3.188000202178955,178,33
False,True,0.6591851096095599,ambiguous,0.023608706060493343,0.6591851096095599,-0.006303575546439117,0.02172558292630189,False,0.022751613946731558,2.992274594457121,"[118.57718643989543, 77.1053811048706]",1.1205890036988781,0.02172558292630189,2.5312106609344482,0.9978764653205872,forward_backward_inconsistent,2.1512092086795445,177,0.0,0.023608706060493343,0.6591851096095599,-0.006303575546439117,0.02172558292630189,False,0.022751613946731558,2.992274594457121,"[118.57718643989543, 77.1053811048706]",1.1205890036988781,0.02172558292630189,3.014000177383423,178,34
False,True,0.8662077103629455,ambiguous,0.03160558740914652,0.8662077103629455,-0.015154009737534783,0.030153457757063684,False,0.02773570161996812,2.6998465613164226,"[134.65774501116425, 77.0600446227428]",1.2800069217402454,0.030153457757063684,2.287580728530884,0.9980507493019104,forward_backward_inconsistent,2.2521020145484885,177,0.0,0.03160558740914652,0.8662077103629455,-0.015154009737534783,0.030153457757063684,False,0.02773570161996812,2.6998465613164226,"[134.65774501116425, 77.0600446227428]",1.2800069217402454,0.030153457757063684,2.7300000190734863,178,35
False,True,0.6437997735647513,ambiguous,0.025789569446342704,0.6437997735647513,0.024246234439054305,0.004981328465001766,False,0.008787605348111061,2.5049813284650018,"[142.65581952006576, 68.96387418363526]",1.8949212777314506,-0.004981328465001766,1.930061936378479,0.9991493225097656,forward_backward_inconsistent,1.7352138375009862,177,0.0,0.025789569446342704,0.6437997735647513,0.024246234439054305,0.004981328465001766,False,0.008787605348111061,2.5049813284650018,"[142.65581952006576, 68.96387418363526]",1.8949212777314506,-0.004981328465001766,2.5,178,36
False,True,0.38211050961959636,ambiguous,0.01301865908180769,0.38211050961959636,0.009904474009737008,0.0020286903145683155,False,0.008449075622739919,2.3329713478324043,"[158.7508062575183, 76.99029984254484]",1.1361891620009177,0.0020286903145683155,7.599918842315674,0.9729500412940979,forward_backward_inconsistent,8.01076968625876,177,0.0,0.01301865908180769,0.38211050961959636,0.009904474009737008,0.0020286903145683155,False,0.008449075622739919,2.3329713478324043,"[158.7508062575183, 76.99029984254484]",1.1361891620009177,0.0020286903145683155,2.3350000381469727,178,37
False,True,0.25015094880857985,ambiguous,0.00861572924913712,0.25015094880857985,-0.0065549372141709555,0.0052833103831511075,False,0.005591385214123028,2.377716825038602,"[174.8008806093359, 76.96507606815642]",0.6373121498190569,0.0052833103831511075,5.578389644622803,0.7858597040176392,forward_backward_inconsistent,3.3449004408268115,177,0.0,0.00861572924913712,0.25015094880857985,-0.0065549372141709555,0.0052833103831511075,False,0.005591385214123028,2.377716825038602,"[174.8008806093359, 76.96507606815642]",0.6373121498190569,0.0052833103831511075,2.383000135421753,178,38
False,True,0.33450543120801096,ambiguous,0.01424207372563152,0.33450543120801096,0.0011257806858396375,0.0068441263947880415,False,0.01419750970606163,2.4718442789826787,"[182.82318807461328, 76.95789869400303]",0.8622982834914772,-0.0068441263947880415,5.647709369659424,0.9908574223518372,forward_backward_inconsistent,3.282157681472176,177,0.0,0.01424207372563152,0.33450543120801096,0.0011257806858396375,0.0068441263947880415,False,0.01419750970606163,2.4718442789826787,"[182.82318807461328, 76.95789869400303]",0.8622982834914772,-0.0068441263947880415,2.4650001525878906,178,39
False,True,0.33620905696911335,ambiguous,0.014020295418561745,0.33620905696911335,-0.002828118883414355,0.004791676196499228,False,0.013732094785757145,2.5407916895479397,"[190.830772657813, 68.88912603113167]",0.9424318890771349,-0.004791676196499228,3.4972946643829346,0.9315876364707947,forward_backward_inconsistent,3.5694328488358558,177,0.0,0.014020295418561745,0.33620905696911335,-0.002828118883414355,0.004791676196499228,False,0.013732094785757145,2.5407916895479397,"[190.830772657813, 68.88912603113167]",0.9424318890771349,-0.004791676196499228,2.5360000133514404,178,40
False,True,0.695371339235606,ambiguous,0.029720112841611943,0.695371339235606,-0.01931493630986921,0.006226631311727182,False,0.022588013251807763,2.6457735575157875,"[206.86985194813062, 76.92668267481648]",2.033171210567217,0.006226631311727182,3.5371241569519043,0.6581916213035583,forward_backward_inconsistent,3.12060061845207,177,0.0,0.029720112841611943,0.695371339235606,-0.01931493630986921,0.006226631311727182,False,0.022588013251807763,2.6457735575157875,"[206.86985194813062, 76.92668267481648]",2.033171210567217,0.006226631311727182,2.6520001888275146,178,41
False,True,0.9716868530951551,ambiguous,0.04818646081456337,0.9716868530951551,-0.03319420700147353,0.030567645702844537,False,0.034929638237130016,2.7974324229617062,"[214.88311575642825, 68.86643114996848]",1.8004680343856139,0.030567645702844537,3.3919878005981445,0.7884953022003174,forward_backward_inconsistent,3.340871030562733,177,0.0,0.04818646081456337,0.9716868530951551,-0.03319420700147353,0.030567645702844537,False,0.034929638237130016,2.7974324229617062,"[214.88311575642825, 68.86643114996848]",1.8004680343856139,0.030567645702844537,2.828000068664551,178,42
False,True,0.9263451413290269,ambiguous,0.03755978970500066,0.9263451413290269,-0.012501320688915995,0.03192382621888745,False,0.035418283184208046,3.750076238630966,"[94.48952182294414, 85.2511069489518]",1.410825223131074,0.03192382621888745,1.9929800033569336,0.999783992767334,forward_backward_inconsistent,1.9855101966364217,177,0.0,0.03755978970500066,0.9263451413290269,-0.012501320688915995,0.03192382621888745,False,0.035418283184208046,3.750076238630966,"[94.48952182294414, 85.2511069489518]",1.410825223131074,0.03192382621888745,3.7820000648498535,178,43
False,True,1.1092973395180366,ambiguous,0.04357214972395527,1.1092973395180366,-0.025059452202768458,0.04210698509167976,False,0.035644860595378094,3.2668932685856884,"[110.58400896290875, 85.20056888119588]",1.0496430101025307,0.04210698509167976,2.3333215713500977,0.9884412288665771,forward_backward_inconsistent,2.2368080027860002,177,0.0,0.04357214972395527,1.1092973395180366,-0.025059452202768458,0.04210698509167976,False,0.035644860595378094,3.2668932685856884,"[110.58400896290875, 85.20056888119588]",1.0496430101025307,0.04210698509167976,3.309000253677368,178,44
False,True,0.38388353356188476,ambiguous,0.014835029778367441,0.38388353356188476,0.002740536382231163,0.008643927236099636,False,0.014579697145781735,3.090356288294296,"[118.62579860718876, 85.1763541246188]",0.9518473049577527,0.008643927236099636,2.566387414932251,0.9986386299133301,forward_backward_inconsistent,2.2517394384911618,177,0.0,0.014835029778367441,0.38388353356188476,0.002740536382231163,0.008643927236099636,False,0.014579697145781735,3.090356288294296,"[118.62579860718876, 85.1763541246188]",0.9518473049577527,0.008643927236099636,3.0990002155303955,178,45
False,True,0.8323006069936362,ambiguous,0.031978363031828716,0.8323006069936362,-0.01868304792283004,0.030078475432700813,False,0.025953023378956556,2.7729217362829974,"[134.69834804314397, 85.12697931062175]",1.0702796849971523,0.030078475432700813,2.4942355155944824,0.6075899600982666,forward_backward_inconsistent,2.5528859365502075,177,0.0,0.031978363031828716,0.8323006069936362,-0.01868304792283004,0.030078475432700813,False,0.025953023378956556,2.7729217362829974,"[134.69834804314397, 85.12697931062175]",1.0702796849971523,0.030078475432700813,2.8030002117156982,178,46
False,True,0.43151010526212885,ambiguous,0.014621991227219352,0.43151010526212885,0.005272067160435634,0.008950973662234851,False,0.013638472616269603,2.504049037781857,"[150.7561170719706, 85.07684950316133]",1.1068577754350952,0.008950973662234851,2.3692257404327393,0.9854626059532166,forward_backward_inconsistent,2.104752712542187,177,0.0,0.014621991227219352,0.43151010526212885,0.005272067160435634,0.008950973662234851,False,0.013638472616269603,2.504049037781857,"[150.7561170719706, 85.07684950316133]",1.1068577754350952,0.008950973662234851,2.513000011444092,178,47
False,True,0.69773743629131,ambiguous,0.024226069563170964,0.69773743629131,-0.007034943210061954,0.023045121286944692,False,0.02318214874662834,2.3909549130453307,"[158.77954102747822, 85.05201578700348]",1.1807735536143784,0.023045121286944692,6.303071022033691,0.607320249080658,forward_backward_inconsistent,2.108946757699585,177,0.0,0.024226069563170964,0.69773743629131,-0.007034943210061954,0.023045121286944692,False,0.02318214874662834,2.3909549130453307,"[158.77954102747822, 85.05201578700348]",1.1807735536143784,0.023045121286944692,2.4140000343322754,178,48
False,True,0.19655301682353074,ambiguous,0.006319873828810839,0.19655301682353074,0.0003111848367443918,0.004885979721308331,False,0.006312207950429749,2.3231140889432425,"[174.81891592941201, 85.01430423156518]",0.4619667823215773,0.004885979721308331,5.62105131149292,0.9038609862327576,forward_backward_inconsistent,2.7699379335799392,177,0.0,0.006319873828810839,0.19655301682353074,0.0003111848367443918,0.004885979721308331,False,0.006312207950429749,2.3231140889432425,"[174.81891592941201, 85.01430423156518]",0.4619667823215773,0.004885979721308331,2.328000068664551,178,49
False,True,0.5871835237904043,ambiguous,0.022682950840139195,0.5871835237904043,-0.011190976246164582,0.022607609696642328,False,0.0197301370870542,2.3803925066516243,"[182.83613370372746, 85.00314357947325]",0.47759849706353014,0.022607609696642328,3.261831045150757,0.4700925350189209,forward_backward_inconsistent,5.613934733116187,177,0.0,0.022682950840139195,0.5871835237904043,-0.011190976246164582,0.022607609696642328,False,0.0197301370870542,2.3803925066516243,"[182.83613370372746, 85.00314357947325]",0.47759849706353014,0.022607609696642328,2.4030001163482666,178,50
